Date,AUDUSD=X,CL=F,EEM,EFA,EURUSD=X,GBPUSD=X,GC=F,IWM,QQQ,SPY,USDJPY=X,VNQ,ZB=F
2019-04-12,0.7122507095336914,63.88999938964844,37.74348449707031,53.76527404785156,1.1260753870010376,1.3056023120880127,1290.5999755859375,144.38462829589844,177.94740295410156,261.38623046875,111.62100219726562,67.4955825805664,146.90625
2019-04-15,0.7173087000846863,63.400001525878906,37.547794342041016,53.78955078125,1.1305055618286133,1.3083868026733398,1286.800048828125,143.91766357421875,177.97616577148438,261.215087890625,112.02799987792969,67.15062713623047,147.0625
2019-04-16,0.7176175117492676,64.05000305175781,37.82856750488281,53.82999801635742,1.1304928064346313,1.3102725744247437,1272.5999755859375,144.25643920898438,178.5890655517578,261.38623046875,111.94300079345703,65.63285827636719,146.34375
2019-04-17,0.7164915204048157,63.7599983215332,37.939178466796875,53.9837532043457,1.128502607345581,1.3046314716339111,1272.199951171875,142.9379119873047,179.21144104003906,260.7466125488281,111.99299621582031,65.034912109375,146.3125
2019-04-18,0.7174115777015686,64.0,37.913658142089844,53.95138168334961,1.129713773727417,1.3039339780807495,1271.9000244140625,142.51666259765625,179.44126892089844,261.26007080078125,112.03600311279297,65.533203125,146.84375
2019-04-19,0.714796245098114,64.0,37.913658142089844,53.95138168334961,1.1235954761505127,1.2994438409805298,1271.9000244140625,142.51666259765625,179.44126892089844,261.26007080078125,111.98899841308594,65.533203125,146.84375
2019-04-22,0.715103030204773,65.69999694824219,37.66691207885742,53.86237716674805,1.1244546175003052,1.299376368522644,1273.5,142.14125061035156,179.9488067626953,261.48529052734375,111.91000366210938,64.81263732910156,146.21875
2019-04-23,0.7137249112129211,66.30000305175781,37.75199508666992,53.96757888793945,1.1258978843688965,1.2981449365615845,1269.300048828125,144.28392028808594,182.2374267578125,263.8365783691406,111.92900085449219,65.67117309570312,146.5
2019-04-24,0.7096678018569946,65.88999938964844,37.241485595703125,53.5953369140625,1.122435212135315,1.2938116788864136,1275.5,144.7326202392578,181.662841796875,263.2509765625,111.87699890136719,66.15408325195312,147.34375
2019-04-25,0.7014589905738831,65.20999908447266,37.1904296875,53.554866790771484,1.1153494119644165,1.2904890775680542,1275.800048828125,143.53305053710938,182.4001922607422,263.0888366699219,112.12999725341797,66.01612854003906,147.15625
2019-04-26,0.7017790079116821,63.29999923706055,37.335079193115234,53.77335739135742,1.113684892654419,1.289607048034668,1284.9000244140625,144.92491149902344,182.5629425048828,264.3140869140625,111.53900146484375,66.53739166259766,147.59375
2019-04-29,0.7044287323951721,63.5,37.41166305541992,53.99185562133789,1.1150261163711548,1.2920230627059937,1278.5999755859375,145.620849609375,182.91726684570312,264.7283020019531,111.59300231933594,65.88580322265625,146.96875
2019-04-30,0.7055171132087708,63.90999984741211,37.37762451171875,54.024208068847656,1.1185182332992554,1.2932428121566772,1282.800048828125,144.9431915283203,181.50006103515625,264.8634338378906,111.677001953125,66.51439666748047,147.46875
2019-05-01,0.705129086971283,63.599998474121094,37.09685134887695,53.71672058105469,1.121604323387146,1.3039849996566772,1281.4000244140625,143.56967163085938,180.91590881347656,262.8726501464844,111.3949966430664,66.56803894042969,147.59375
2019-05-02,0.7014589905738831,61.810001373291016,37.18193435668945,53.635780334472656,1.1200841665267944,1.3053126335144043,1269.699951171875,144.2381591796875,180.1306915283203,262.30511474609375,111.4520034790039,66.63704681396484,146.9375
2019-05-03,0.6995453238487244,61.939998626708984,37.6243782043457,54.21034240722656,1.1173559427261353,1.3033220767974854,1279.199951171875,146.9943389892578,183.00344848632812,264.87249755859375,111.49500274658203,67.20430755615234,147.375
2019-05-06,0.69733065366745,62.25,36.85009765625,53.5953369140625,1.1185808181762695,1.3150626420974731,1281.699951171875,147.15916442871094,181.88311767578125,263.782470703125,110.62300109863281,66.98966217041016,147.8125
2019-05-07,0.6992518305778503,61.400001525878906,36.12688446044922,52.656612396240234,1.1201846599578857,1.3099292516708374,1283.5,144.2472686767578,178.34002685546875,259.37738037109375,110.80500030517578,65.77849578857422,148.75
2019-05-08,0.7008494734764099,62.119998931884766,36.07583236694336,52.72136306762695,1.1191065311431885,1.3068820238113403,1279.4000244140625,143.54217529296875,177.88998413085938,259.0171203613281,110.25700378417969,65.70950317382812,148.21875
2019-05-09,0.6994963884353638,61.70000076293945,35.505767822265625,52.47858810424805,1.1198333501815796,1.3012022972106934,1283.5,143.0203094482422,176.932373046875,258.23333740234375,110.02799987792969,65.87814331054688,148.6875
2019-05-10,0.6987094879150391,61.65999984741211,35.718475341796875,52.86701965332031,1.1222084760665894,1.3009653091430664,1285.699951171875,143.41400146484375,177.1526336669922,259.5306091308594,109.80699920654297,66.58338928222656,148.65625
2019-05-13,0.6985093951225281,61.040000915527344,34.52729797363281,51.636993408203125,1.1236460208892822,1.3010668754577637,1300.0999755859375,138.8447723388672,171.0049591064453,253.0084686279297,109.65399932861328,66.51439666748047,149.46875
2019-05-14,0.6945891380310059,61.779998779296875,35.01227951049805,52.15488815307617,1.1232547760009766,1.2963106632232666,1294.699951171875,140.59373474121094,172.8818359375,255.29652404785156,109.15399932861328,66.75967407226562,149.1875
